00:00:00,0.22,10.94,17.2,LENSS_TSL_0010
00:01:01,0.22,11.00,17.3,LENSS_TSL_0010
00:02:01,0.22,11.00,17.3,LENSS_TSL_0010
00:03:01,0.22,11.00,17.4,LENSS_TSL_0010
00:04:01,0.22,11.00,17.4,LENSS_TSL_0010
00:05:00,0.22,10.76,17.4,LENSS_TSL_0010
00:06:00,0.22,10.67,17.4,LENSS_TSL_0010
00:07:00,0.22,10.78,17.4,LENSS_TSL_0010
00:08:00,0.22,10.72,17.4,LENSS_TSL_0010
00:09:01,0.22,10.67,17.5,LENSS_TSL_0010
00:10:01,0.22,10.44,17.5,LENSS_TSL_0010
00:11:01,0.22,11.00,17.5,LENSS_TSL_0010
00:12:01,0.22,10.89,17.5,LENSS_TSL_0010
00:13:00,0.22,10.71,17.5,LENSS_TSL_0010
00:14:00,0.22,10.94,17.5,LENSS_TSL_0010
00:15:00,0.22,10.94,17.6,LENSS_TSL_0010
00:16:00,0.22,10.78,17.6,LENSS_TSL_0010
00:17:01,0.22,11.00,17.6,LENSS_TSL_0010
00:18:01,0.22,10.72,17.6,LENSS_TSL_0010
00:19:01,0.22,10.89,17.6,LENSS_TSL_0010
00:20:01,0.22,10.67,17.6,LENSS_TSL_0010
00:21:00,0.22,10.65,17.6,LENSS_TSL_0010
00:22:00,0.22,10.72,17.6,LENSS_TSL_0010
00:23:00,0.22,10.67,17.6,LENSS_TSL_0010
00:24:00,0.22,10.61,17.6,LENSS_TSL_0010
00:25:01,0.22,10.50,17.5,LENSS_TSL_0010
00:26:01,0.22,10.67,17.5,LENSS_TSL_0010
00:27:01,0.22,10.44,17.5,LENSS_TSL_0010
00:28:01,0.22,10.61,17.5,LENSS_TSL_0010
00:29:00,0.22,10.76,17.4,LENSS_TSL_0010
00:30:00,0.22,10.39,17.4,LENSS_TSL_0010
00:31:00,0.22,10.44,17.4,LENSS_TSL_0010
00:32:00,0.22,10.44,17.4,LENSS_TSL_0010
00:33:01,0.22,10.67,17.4,LENSS_TSL_0010
00:34:01,0.22,10.50,17.4,LENSS_TSL_0010
00:35:01,0.22,10.33,17.4,LENSS_TSL_0010
00:36:01,0.22,10.61,17.4,LENSS_TSL_0010
00:37:00,0.22,10.59,17.3,LENSS_TSL_0010
00:38:00,0.22,10.67,17.3,LENSS_TSL_0010
00:39:00,0.22,10.50,17.3,LENSS_TSL_0010
00:40:00,0.22,10.50,17.3,LENSS_TSL_0010
00:41:01,0.22,10.50,17.3,LENSS_TSL_0010
00:42:01,0.22,10.50,17.2,LENSS_TSL_0010
00:43:01,0.22,10.61,17.2,LENSS_TSL_0010
00:44:01,0.22,10.83,17.2,LENSS_TSL_0010
00:46:01,0.22,10.89,17.2,LENSS_TSL_0010
00:47:01,0.22,10.78,17.2,LENSS_TSL_0010
00:48:01,0.22,10.72,17.2,LENSS_TSL_0010
00:50:01,0.22,10.60,17.2,LENSS_TSL_0010
00:51:01,0.22,10.56,17.1,LENSS_TSL_0010
00:52:01,0.22,10.72,17.1,LENSS_TSL_0010
00:53:01,0.22,10.72,17.1,LENSS_TSL_0010
00:54:00,0.22,10.88,17.1,LENSS_TSL_0010
00:55:00,0.22,10.89,17.1,LENSS_TSL_0010
00:56:00,0.22,10.94,17.1,LENSS_TSL_0010
00:57:00,0.22,10.67,17.1,LENSS_TSL_0010
00:58:01,0.22,10.89,17.1,LENSS_TSL_0010
00:59:01,0.22,11.00,17.1,LENSS_TSL_0010
01:00:01,0.22,10.78,17.1,LENSS_TSL_0010
01:01:01,0.22,10.83,17.1,LENSS_TSL_0010
01:02:00,0.22,11.00,17.1,LENSS_TSL_0010
01:03:00,0.22,11.00,17.1,LENSS_TSL_0010
01:04:00,0.22,10.72,17.1,LENSS_TSL_0010
01:05:00,0.22,11.00,17.1,LENSS_TSL_0010
01:06:01,0.22,11.00,17.1,LENSS_TSL_0010
01:07:01,0.22,11.00,17.1,LENSS_TSL_0010
01:08:01,0.22,10.89,17.1,LENSS_TSL_0010
01:09:01,0.22,10.94,17.1,LENSS_TSL_0010
01:10:00,0.22,10.71,17.2,LENSS_TSL_0010
01:11:00,0.22,10.83,17.2,LENSS_TSL_0010
01:12:00,0.22,10.67,17.2,LENSS_TSL_0010
