2022-08-29T05:00:00.520;2022-08-29T00:00:00.520;28.31;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:01:00.433;2022-08-29T00:01:00.433;28.31;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:02:00.316;2022-08-29T00:02:00.316;28.31;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:03:00.221;2022-08-29T00:03:00.221;28.31;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:04:00.119;2022-08-29T00:04:00.119;28.29;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:05:00.023;2022-08-29T00:05:00.023;28.26;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:06:01.962;2022-08-29T00:06:01.962;28.25;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:07:01.834;2022-08-29T00:07:01.834;28.25;0.06;0.0;LENSS_TSL_0008
2022-08-29T05:08:01.717;2022-08-29T00:08:01.717;28.25;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:09:01.635;2022-08-29T00:09:01.635;28.25;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:10:01.526;2022-08-29T00:10:01.526;28.25;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:11:01.410;2022-08-29T00:11:01.410;28.25;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:12:01.283;2022-08-29T00:12:01.283;28.24;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:13:01.180;2022-08-29T00:13:01.180;28.21;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:14:01.098;2022-08-29T00:14:01.098;28.19;0.06;0.0;LENSS_TSL_0008
2022-08-29T05:15:01.002;2022-08-29T00:15:01.002;28.19;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:16:00.871;2022-08-29T00:16:00.871;28.19;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:17:00.752;2022-08-29T00:17:00.752;28.19;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:18:00.640;2022-08-29T00:18:00.640;28.19;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:19:00.564;2022-08-29T00:19:00.564;28.19;0.06;0.0;LENSS_TSL_0008
2022-08-29T05:20:00.456;2022-08-29T00:20:00.456;28.19;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:21:00.343;2022-08-29T00:21:00.343;28.17;0.00;0.0;LENSS_TSL_0008
2022-08-29T05:22:00.219;2022-08-29T00:22:00.219;28.13;0.00;0.0;LENSS_TSL_0008
