00:00:00,0.09,2.00,21.1,LENSS_TSL_0005
00:01:00,0.09,2.00,21.1,LENSS_TSL_0005
00:02:00,0.09,2.00,21.1,LENSS_TSL_0005
00:03:01,0.09,2.00,21.1,LENSS_TSL_0005
00:04:01,0.09,2.00,21.0,LENSS_TSL_0005
00:05:01,0.09,2.00,21.0,LENSS_TSL_0005
00:06:01,0.09,2.00,21.0,LENSS_TSL_0005
00:07:01,0.09,2.00,21.0,LENSS_TSL_0005
00:08:01,0.09,2.00,21.0,LENSS_TSL_0005
00:09:01,0.09,2.00,21.0,LENSS_TSL_0005
00:10:01,0.09,2.00,21.0,LENSS_TSL_0005
00:11:01,0.09,2.00,21.0,LENSS_TSL_0005
00:12:01,0.09,2.00,20.9,LENSS_TSL_0005
00:13:01,0.09,2.00,20.9,LENSS_TSL_0005
00:14:01,0.09,2.00,20.9,LENSS_TSL_0005
00:15:01,0.09,2.00,20.9,LENSS_TSL_0005
00:16:01,0.09,2.00,20.9,LENSS_TSL_0005
00:17:01,0.09,2.00,20.9,LENSS_TSL_0005
00:19:01,0.09,2.00,20.9,LENSS_TSL_0005
00:20:01,0.09,2.00,20.9,LENSS_TSL_0005
00:21:01,0.09,2.06,20.9,LENSS_TSL_0005
00:22:01,0.09,2.00,20.9,LENSS_TSL_0005
00:23:01,0.09,2.00,20.8,LENSS_TSL_0005
00:24:01,0.09,2.00,20.8,LENSS_TSL_0005
00:25:01,0.09,2.00,20.8,LENSS_TSL_0005
00:26:01,0.09,2.00,20.8,LENSS_TSL_0005
00:27:01,0.09,2.00,20.8,LENSS_TSL_0005
00:28:01,0.09,2.00,20.8,LENSS_TSL_0005
00:29:01,0.09,2.00,20.8,LENSS_TSL_0005
00:30:01,0.09,2.00,20.8,LENSS_TSL_0005
00:31:01,0.09,2.00,20.8,LENSS_TSL_0005
00:32:01,0.09,2.00,20.7,LENSS_TSL_0005
00:34:01,0.09,2.00,20.7,LENSS_TSL_0005
00:35:01,0.09,2.00,20.7,LENSS_TSL_0005
00:36:01,0.09,2.00,20.7,LENSS_TSL_0005
00:37:01,0.09,2.00,20.7,LENSS_TSL_0005
00:38:01,0.09,2.00,20.7,LENSS_TSL_0005
00:39:01,0.09,2.06,20.7,LENSS_TSL_0005
00:40:01,0.09,2.00,20.7,LENSS_TSL_0005
00:41:01,0.09,2.00,20.7,LENSS_TSL_0005
00:42:01,0.09,2.00,20.7,LENSS_TSL_0005
00:43:01,0.09,2.00,20.7,LENSS_TSL_0005
00:44:01,0.09,2.00,20.6,LENSS_TSL_0005
