00:00:01,0.10,3.61,20.8,LENSS_TSL_0005
00:01:00,0.10,3.53,20.8,LENSS_TSL_0005
00:02:00,0.10,3.61,20.8,LENSS_TSL_0005
00:03:00,0.10,3.00,20.8,LENSS_TSL_0005
00:04:00,0.10,3.00,20.8,LENSS_TSL_0005
00:05:00,0.10,2.89,20.8,LENSS_TSL_0005
00:06:00,0.10,3.06,20.8,LENSS_TSL_0005
00:07:00,0.10,2.83,20.9,LENSS_TSL_0005
00:08:00,0.10,3.06,20.9,LENSS_TSL_0005
00:09:00,0.10,3.11,20.9,LENSS_TSL_0005
00:10:00,0.10,3.17,20.9,LENSS_TSL_0005
00:11:00,0.10,3.00,20.9,LENSS_TSL_0005
00:12:00,0.10,3.00,20.9,LENSS_TSL_0005
00:13:00,0.10,2.78,20.9,LENSS_TSL_0005
00:14:01,0.10,3.28,21.0,LENSS_TSL_0005
00:15:01,0.10,3.28,21.0,LENSS_TSL_0005
00:16:01,0.10,3.00,21.0,LENSS_TSL_0005
00:17:01,0.10,3.06,21.0,LENSS_TSL_0005
00:18:01,0.10,3.22,21.0,LENSS_TSL_0005
00:19:01,0.10,2.94,21.0,LENSS_TSL_0005
00:20:01,0.10,3.00,21.0,LENSS_TSL_0005
00:21:01,0.10,2.89,21.0,LENSS_TSL_0005
00:22:01,0.10,2.89,21.1,LENSS_TSL_0005
00:23:01,0.10,2.94,21.1,LENSS_TSL_0005
00:24:01,0.10,3.00,21.1,LENSS_TSL_0005
00:25:01,0.10,3.22,21.1,LENSS_TSL_0005
00:26:01,0.10,2.94,21.1,LENSS_TSL_0005
00:27:01,0.10,2.89,21.1,LENSS_TSL_0005
00:28:00,0.10,2.76,21.1,LENSS_TSL_0005
00:29:00,0.10,2.83,21.1,LENSS_TSL_0005
00:30:00,0.10,2.50,21.1,LENSS_TSL_0005
00:31:00,0.10,2.50,21.1,LENSS_TSL_0005
00:32:00,0.10,2.11,21.1,LENSS_TSL_0005
00:33:00,0.10,2.39,21.1,LENSS_TSL_0005
00:34:00,0.10,2.39,21.0,LENSS_TSL_0005
00:35:00,0.10,3.28,21.0,LENSS_TSL_0005
00:36:00,0.10,2.61,21.0,LENSS_TSL_0005
00:37:00,0.10,2.22,21.0,LENSS_TSL_0005
00:38:00,0.10,2.89,21.0,LENSS_TSL_0005
00:39:00,0.10,2.67,21.0,LENSS_TSL_0005
00:40:00,0.10,2.33,20.9,LENSS_TSL_0005
00:41:00,0.10,2.11,20.9,LENSS_TSL_0005
00:42:01,0.10,2.61,20.9,LENSS_TSL_0005
00:43:01,0.10,2.61,20.9,LENSS_TSL_0005
00:44:01,0.10,2.33,20.9,LENSS_TSL_0005
00:45:01,0.10,2.44,20.9,LENSS_TSL_0005
00:46:01,0.10,2.33,20.8,LENSS_TSL_0005
00:47:01,0.10,2.33,20.8,LENSS_TSL_0005
00:48:01,0.10,2.17,20.8,LENSS_TSL_0005
00:49:01,0.10,2.06,20.7,LENSS_TSL_0005
00:50:01,0.10,2.83,20.7,LENSS_TSL_0005
00:51:01,0.10,2.22,20.6,LENSS_TSL_0005
00:52:01,0.10,2.50,20.6,LENSS_TSL_0005
00:53:01,0.10,2.17,20.6,LENSS_TSL_0005
00:54:01,0.10,2.78,20.5,LENSS_TSL_0005
00:55:01,0.10,2.00,20.5,LENSS_TSL_0005
00:57:01,0.10,2.43,20.4,LENSS_TSL_0005
00:58:01,0.10,2.06,20.4,LENSS_TSL_0005
00:59:01,0.10,2.11,20.3,LENSS_TSL_0005
01:00:01,0.10,2.67,20.3,LENSS_TSL_0005
01:01:01,0.10,2.67,20.2,LENSS_TSL_0005
01:02:01,0.10,2.22,20.2,LENSS_TSL_0005
01:03:01,0.10,3.33,20.2,LENSS_TSL_0005
01:04:01,0.10,2.94,20.2,LENSS_TSL_0005
01:05:01,0.10,2.22,20.2,LENSS_TSL_0005
01:06:01,0.10,2.83,20.1,LENSS_TSL_0005
01:07:01,0.10,2.11,20.1,LENSS_TSL_0005
01:08:01,0.10,2.67,20.1,LENSS_TSL_0005
01:09:01,0.10,2.50,20.1,LENSS_TSL_0005
01:09:59,0.10,3.06,20.1,LENSS_TSL_0005
01:11:00,0.10,3.00,20.1,LENSS_TSL_0005
01:12:00,0.10,2.61,20.1,LENSS_TSL_0005
01:13:00,0.10,2.61,20.1,LENSS_TSL_0005
01:14:00,0.10,2.78,20.1,LENSS_TSL_0005
01:15:00,0.10,3.17,20.1,LENSS_TSL_0005
01:16:00,0.10,2.72,20.1,LENSS_TSL_0005
01:17:00,0.10,2.83,20.1,LENSS_TSL_0005
01:18:00,0.10,2.78,20.1,LENSS_TSL_0005
01:19:00,0.10,2.67,20.1,LENSS_TSL_0005
01:20:00,0.10,3.11,20.1,LENSS_TSL_0005
01:21:00,0.10,2.83,20.1,LENSS_TSL_0005
01:22:00,0.10,2.89,20.1,LENSS_TSL_0005
01:23:00,0.10,2.39,20.1,LENSS_TSL_0005
01:24:01,0.10,2.22,20.0,LENSS_TSL_0005
01:25:01,0.10,2.17,20.0,LENSS_TSL_0005
01:26:01,0.10,2.17,19.9,LENSS_TSL_0005
01:27:01,0.10,2.28,19.9,LENSS_TSL_0005
01:28:01,0.10,2.17,19.9,LENSS_TSL_0005
01:29:01,0.10,2.00,19.9,LENSS_TSL_0005
01:30:01,0.10,2.11,19.9,LENSS_TSL_0005
01:31:01,0.10,2.06,19.8,LENSS_TSL_0005
01:32:01,0.10,2.11,19.8,LENSS_TSL_0005
01:33:01,0.10,2.00,19.8,LENSS_TSL_0005
01:34:01,0.10,2.00,19.8,LENSS_TSL_0005
01:35:01,0.10,2.00,19.8,LENSS_TSL_0005
01:36:01,0.10,2.00,19.7,LENSS_TSL_0005
01:37:00,0.10,2.00,19.7,LENSS_TSL_0005
01:38:00,0.10,2.06,19.7,LENSS_TSL_0005
01:39:00,0.10,2.50,19.6,LENSS_TSL_0005
01:40:00,0.10,2.17,19.6,LENSS_TSL_0005
01:41:00,0.10,2.39,19.6,LENSS_TSL_0005
01:42:00,0.10,3.00,19.6,LENSS_TSL_0005
01:43:00,0.10,2.39,19.6,LENSS_TSL_0005
01:44:00,0.10,2.17,19.5,LENSS_TSL_0005
01:45:00,0.10,2.28,19.5,LENSS_TSL_0005
01:46:00,0.10,2.78,19.4,LENSS_TSL_0005
01:47:00,0.10,2.28,19.4,LENSS_TSL_0005
01:48:00,0.10,2.78,19.4,LENSS_TSL_0005
01:49:00,0.10,2.44,19.4,LENSS_TSL_0005
01:50:00,0.10,2.39,19.4,LENSS_TSL_0005
01:51:01,0.10,2.83,19.3,LENSS_TSL_0005
01:52:01,0.10,2.44,19.3,LENSS_TSL_0005
01:53:01,0.10,2.83,19.3,LENSS_TSL_0005
